Dataset,#TrainingRelease,%Training,%DefectiveTraining,%DefectiveTesting,Classifier,Balancing,FeatureSelection,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Undersampling,Best first selection,Sensitive threshold,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Undersampling,Best first selection,Sensitive threshold,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Undersampling,Best first selection,Sensitive threshold,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Undersampling,Best first selection,Sensitive learning,190,121,0,0,0.610932476,1,1,0,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Undersampling,Best first selection,Sensitive learning,190,121,0,0,0.610932476,1,1,0,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Undersampling,Best first selection,Sensitive learning,190,121,0,0,0.610932476,1,1,0,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Smote,No selection,No cost sensitive,190,1,120,0,0.994764398,1,1,0.993226024,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Smote,No selection,No cost sensitive,190,1,120,0,0.994764398,1,1,0.993226024,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Smote,No selection,No cost sensitive,190,2,119,0,0.989583333,1,0.995954763,0.986431657,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Smote,No selection,Sensitive threshold,190,1,120,0,0.994764398,1,1,0.993226024,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Smote,No selection,Sensitive threshold,190,1,120,0,0.994764398,1,1,0.993226024,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Smote,No selection,Sensitive threshold,190,2,119,0,0.989583333,1,0.995954763,0.986431657,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Smote,No selection,Sensitive learning,190,3,118,0,0.984455959,1,1,0.979616805,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Smote,No selection,Sensitive learning,190,1,120,0,0.994764398,1,1,0.993226024,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Smote,No selection,Sensitive learning,190,3,118,0,0.984455959,1,0.995954763,0.979616805,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Smote,Best first selection,No cost sensitive,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Smote,Best first selection,No cost sensitive,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Smote,Best first selection,No cost sensitive,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Smote,Best first selection,Sensitive threshold,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Smote,Best first selection,Sensitive threshold,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Smote,Best first selection,Sensitive threshold,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,RandomForest,Smote,Best first selection,Sensitive learning,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,NaiveBayes,Smote,Best first selection,Sensitive learning,190,0,121,0,1,1,1,1,,,,,
STORM,10,98.66137,20.601364,60.967743,IBk,Smote,Best first selection,Sensitive learning,190,0,121,0,1,1,1,1,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,No sampling,No selection,No cost sensitive,101,0,2026,33,1,0.753731343,0.978543855,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,No sampling,No selection,No cost sensitive,98,4,2022,36,0.960784314,0.731343284,0.852011537,0.820904433,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,No sampling,No selection,No cost sensitive,92,0,2026,42,1,0.686567164,0.849007676,0.804273534,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,No sampling,No selection,Sensitive threshold,101,0,2026,33,1,0.753731343,0.978543855,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,No sampling,No selection,Sensitive threshold,98,4,2022,36,0.960784314,0.731343284,0.852011537,0.820904433,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,No sampling,No selection,Sensitive threshold,92,0,2026,42,1,0.686567164,0.849007676,0.804273534,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,No sampling,No selection,Sensitive learning,101,1,2025,33,0.990196078,0.753731343,0.988131897,0.847768768,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,No sampling,No selection,Sensitive learning,101,6,2020,33,0.943925234,0.753731343,0.852011537,0.828740109,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,No sampling,No selection,Sensitive learning,92,0,2026,42,1,0.686567164,0.849007676,0.804273534,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,No sampling,Best first selection,No cost sensitive,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,No sampling,Best first selection,No cost sensitive,99,0,2026,35,1,0.73880597,0.876865672,0.841425659,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,No sampling,Best first selection,No cost sensitive,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,No sampling,Best first selection,Sensitive threshold,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,No sampling,Best first selection,Sensitive threshold,99,0,2026,35,1,0.73880597,0.876865672,0.841425659,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,No sampling,Best first selection,Sensitive threshold,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,No sampling,Best first selection,Sensitive learning,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,No sampling,Best first selection,Sensitive learning,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,No sampling,Best first selection,Sensitive learning,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Oversampling,No selection,No cost sensitive,101,0,2026,33,1,0.753731343,0.983794625,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Oversampling,No selection,No cost sensitive,101,6,2020,33,0.943925234,0.753731343,0.854772289,0.828740109,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Oversampling,No selection,No cost sensitive,93,0,2026,41,1,0.694029851,0.870310958,0.80971044,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Oversampling,No selection,Sensitive threshold,101,0,2026,33,1,0.753731343,0.983794625,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Oversampling,No selection,Sensitive threshold,101,6,2020,33,0.943925234,0.753731343,0.854772289,0.828740109,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Oversampling,No selection,Sensitive threshold,93,0,2026,41,1,0.694029851,0.870310958,0.80971044,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Oversampling,No selection,Sensitive learning,101,2,2024,33,0.980582524,0.753731343,0.982013673,0.843903567,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Oversampling,No selection,Sensitive learning,101,7,2019,33,0.935185185,0.753731343,0.854772289,0.825021872,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Oversampling,No selection,Sensitive learning,93,0,2026,41,1,0.694029851,0.870310958,0.80971044,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Oversampling,Best first selection,No cost sensitive,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Oversampling,Best first selection,No cost sensitive,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Oversampling,Best first selection,No cost sensitive,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Oversampling,Best first selection,Sensitive threshold,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Oversampling,Best first selection,Sensitive threshold,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Oversampling,Best first selection,Sensitive threshold,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Oversampling,Best first selection,Sensitive learning,134,2026,0,0,0.062037037,1,0.876865672,0,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Oversampling,Best first selection,Sensitive learning,134,2026,0,0,0.062037037,1,0.876865672,0,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Oversampling,Best first selection,Sensitive learning,134,2026,0,0,0.062037037,1,0.876865672,0,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Undersampling,No selection,No cost sensitive,101,0,2026,33,1,0.753731343,0.982059716,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Undersampling,No selection,No cost sensitive,99,6,2020,35,0.942857143,0.73880597,0.857847976,0.81856177,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Undersampling,No selection,No cost sensitive,92,2,2024,42,0.978723404,0.686567164,0.85499698,0.796613652,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Undersampling,No selection,Sensitive threshold,101,0,2026,33,1,0.753731343,0.982059716,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Undersampling,No selection,Sensitive threshold,99,6,2020,35,0.942857143,0.73880597,0.857847976,0.81856177,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Undersampling,No selection,Sensitive threshold,92,2,2024,42,0.978723404,0.686567164,0.85499698,0.796613652,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Undersampling,No selection,Sensitive learning,102,4,2022,32,0.962264151,0.76119403,0.978926935,0.841303531,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Undersampling,No selection,Sensitive learning,101,7,2019,33,0.935185185,0.753731343,0.857847976,0.825021872,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Undersampling,No selection,Sensitive learning,92,2,2024,42,0.978723404,0.686567164,0.85499698,0.796613652,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Undersampling,Best first selection,No cost sensitive,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Undersampling,Best first selection,No cost sensitive,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Undersampling,Best first selection,No cost sensitive,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Undersampling,Best first selection,Sensitive threshold,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Undersampling,Best first selection,Sensitive threshold,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Undersampling,Best first selection,Sensitive threshold,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Undersampling,Best first selection,Sensitive learning,134,2026,0,0,0.062037037,1,0.876865672,0,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Undersampling,Best first selection,Sensitive learning,134,2026,0,0,0.062037037,1,0.876865672,0,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Undersampling,Best first selection,Sensitive learning,134,2026,0,0,0.062037037,1,0.876865672,0,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Smote,No selection,No cost sensitive,101,0,2026,33,1,0.753731343,0.981219888,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Smote,No selection,No cost sensitive,100,4,2022,34,0.961538462,0.746268657,0.85407059,0.831183362,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Smote,No selection,No cost sensitive,98,1,2025,36,0.98989899,0.731343284,0.870380943,0.832364268,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Smote,No selection,Sensitive threshold,101,0,2026,33,1,0.753731343,0.981219888,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Smote,No selection,Sensitive threshold,100,4,2022,34,0.961538462,0.746268657,0.85407059,0.831183362,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Smote,No selection,Sensitive threshold,98,1,2025,36,0.98989899,0.731343284,0.870380943,0.832364268,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Smote,No selection,Sensitive learning,101,1,2025,33,0.990196078,0.753731343,0.987636472,0.847768768,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Smote,No selection,Sensitive learning,101,5,2021,33,0.952830189,0.753731343,0.8538901,0.832487061,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Smote,No selection,Sensitive learning,98,1,2025,36,0.98989899,0.731343284,0.870380943,0.832364268,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Smote,Best first selection,No cost sensitive,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Smote,Best first selection,No cost sensitive,98,0,2026,36,1,0.731343284,0.876865672,0.836245093,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Smote,Best first selection,No cost sensitive,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Smote,Best first selection,Sensitive threshold,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Smote,Best first selection,Sensitive threshold,98,0,2026,36,1,0.731343284,0.876865672,0.836245093,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Smote,Best first selection,Sensitive threshold,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,RandomForest,Smote,Best first selection,Sensitive learning,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,NaiveBayes,Smote,Best first selection,Sensitive learning,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,11,91.47247,21.145128,6.1602592,IBk,Smote,Best first selection,Sensitive learning,101,0,2026,33,1,0.753731343,0.876865672,0.851664405,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,No sampling,No selection,No cost sensitive,58,0,134,12,1,0.828571429,0.96673774,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,No sampling,No selection,No cost sensitive,56,0,134,14,1,0.8,0.934221748,0.840125392,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,No sampling,No selection,No cost sensitive,60,3,131,10,0.952380952,0.857142857,0.919616205,0.855176933,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,No sampling,No selection,Sensitive threshold,58,0,134,12,1,0.828571429,0.96673774,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,No sampling,No selection,Sensitive threshold,56,0,134,14,1,0.8,0.934221748,0.840125392,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,No sampling,No selection,Sensitive threshold,60,3,131,10,0.952380952,0.857142857,0.919616205,0.855176933,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,No sampling,No selection,Sensitive learning,63,7,127,7,0.9,0.9,0.95293177,0.847761194,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,No sampling,No selection,Sensitive learning,58,0,134,12,1,0.828571429,0.934221748,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,No sampling,No selection,Sensitive learning,60,3,131,10,0.952380952,0.857142857,0.919616205,0.855176933,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,No sampling,Best first selection,No cost sensitive,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,No sampling,Best first selection,No cost sensitive,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,No sampling,Best first selection,No cost sensitive,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,No sampling,Best first selection,Sensitive threshold,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,No sampling,Best first selection,Sensitive threshold,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,No sampling,Best first selection,Sensitive threshold,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,No sampling,Best first selection,Sensitive learning,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,No sampling,Best first selection,Sensitive learning,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,No sampling,Best first selection,Sensitive learning,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Oversampling,No selection,No cost sensitive,60,4,130,10,0.9375,0.857142857,0.968070362,0.844579887,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Oversampling,No selection,No cost sensitive,58,0,134,12,1,0.828571429,0.936140725,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Oversampling,No selection,No cost sensitive,61,4,130,9,0.938461538,0.871428571,0.90293177,0.856182213,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Oversampling,No selection,Sensitive threshold,60,4,130,10,0.9375,0.857142857,0.968070362,0.844579887,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Oversampling,No selection,Sensitive threshold,58,0,134,12,1,0.828571429,0.936140725,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Oversampling,No selection,Sensitive threshold,61,4,130,9,0.938461538,0.871428571,0.90293177,0.856182213,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Oversampling,No selection,Sensitive learning,64,8,126,6,0.888888889,0.914285714,0.970842217,0.848792884,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Oversampling,No selection,Sensitive learning,59,0,134,11,1,0.842857143,0.936140725,0.875719982,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Oversampling,No selection,Sensitive learning,61,4,130,9,0.938461538,0.871428571,0.90293177,0.856182213,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Oversampling,Best first selection,No cost sensitive,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Oversampling,Best first selection,No cost sensitive,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Oversampling,Best first selection,No cost sensitive,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Oversampling,Best first selection,Sensitive threshold,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Oversampling,Best first selection,Sensitive threshold,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Oversampling,Best first selection,Sensitive threshold,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Oversampling,Best first selection,Sensitive learning,70,134,0,0,0.343137255,1,0.914285714,0,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Oversampling,Best first selection,Sensitive learning,70,134,0,0,0.343137255,1,0.914285714,0,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Oversampling,Best first selection,Sensitive learning,70,134,0,0,0.343137255,1,0.914285714,0,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Undersampling,No selection,No cost sensitive,60,6,128,10,0.909090909,0.857142857,0.954104478,0.823605707,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Undersampling,No selection,No cost sensitive,56,0,134,14,1,0.8,0.929850746,0.840125392,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Undersampling,No selection,No cost sensitive,61,7,127,9,0.897058824,0.871428571,0.91108742,0.824817518,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Undersampling,No selection,Sensitive threshold,60,6,128,10,0.909090909,0.857142857,0.954104478,0.823605707,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Undersampling,No selection,Sensitive threshold,56,0,134,14,1,0.8,0.929850746,0.840125392,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Undersampling,No selection,Sensitive threshold,61,7,127,9,0.897058824,0.871428571,0.91108742,0.824817518,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Undersampling,No selection,Sensitive learning,64,15,119,6,0.810126582,0.914285714,0.961407249,0.778444353,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Undersampling,No selection,Sensitive learning,58,0,134,12,1,0.828571429,0.929850746,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Undersampling,No selection,Sensitive learning,61,7,127,9,0.897058824,0.871428571,0.91108742,0.824817518,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Undersampling,Best first selection,No cost sensitive,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Undersampling,Best first selection,No cost sensitive,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Undersampling,Best first selection,No cost sensitive,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Undersampling,Best first selection,Sensitive threshold,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Undersampling,Best first selection,Sensitive threshold,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Undersampling,Best first selection,Sensitive threshold,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Undersampling,Best first selection,Sensitive learning,70,134,0,0,0.343137255,1,0.914285714,0,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Undersampling,Best first selection,Sensitive learning,70,134,0,0,0.343137255,1,0.914285714,0,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Undersampling,Best first selection,Sensitive learning,70,134,0,0,0.343137255,1,0.914285714,0,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Smote,No selection,No cost sensitive,59,4,130,11,0.936507937,0.842857143,0.95575693,0.832896461,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Smote,No selection,No cost sensitive,58,0,134,12,1,0.828571429,0.929211087,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Smote,No selection,No cost sensitive,60,3,131,10,0.952380952,0.857142857,0.913539446,0.855176933,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Smote,No selection,Sensitive threshold,59,4,130,11,0.936507937,0.842857143,0.95575693,0.832896461,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Smote,No selection,Sensitive threshold,58,0,134,12,1,0.828571429,0.929211087,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Smote,No selection,Sensitive threshold,60,3,131,10,0.952380952,0.857142857,0.913539446,0.855176933,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Smote,No selection,Sensitive learning,62,8,126,8,0.885714286,0.885714286,0.956716418,0.826012793,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Smote,No selection,Sensitive learning,58,0,134,12,1,0.828571429,0.929211087,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Smote,No selection,Sensitive learning,60,3,131,10,0.952380952,0.857142857,0.913539446,0.855176933,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Smote,Best first selection,No cost sensitive,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Smote,Best first selection,No cost sensitive,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,IBk,Smote,Best first selection,No cost sensitive,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,RandomForest,Smote,Best first selection,Sensitive threshold,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,,,,
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Smote,Best first selection,Sensitive threshold,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,Smote,Best first selection,Sensitive learning,
STORM,12,99.204605,19.870453,33.990147,IBk,Smote,Best first selection,Sensitive threshold,58,0,134,12,1,0.828571429,0.914285714,0.863939529,,Precision,Recall,AUC,Kappa
STORM,12,99.204605,19.870453,33.990147,RandomForest,Smote,Best first selection,Sensitive learning,58,0,134,12,1,0.828571429,0.914285714,0.863939529,RandomForest,1,0.828571429,0.914285714,0.863939529
STORM,12,99.204605,19.870453,33.990147,NaiveBayes,Smote,Best first selection,Sensitive learning,58,0,134,12,1,0.828571429,0.914285714,0.863939529,NaiveBayes,1,0.828571429,0.914285714,0.863939529
STORM,12,99.204605,19.870453,33.990147,IBk,Smote,Best first selection,Sensitive learning,58,0,134,12,1,0.828571429,0.914285714,0.863939529,IBk,1,0.828571429,0.914285714,0.863939529
